CUSTOMER_FREQUENCY,MONETARY_VALUE,CLUSTER,CUSTOMER_ID
0.5831082687002722,0.2326058756616406,0,47647
0.025357826422098214,-0.02138108384129186,0,47658
-1.6817555686667012,-1.2361157357593562,1,47669
-0.021770128724897374,-0.3784922651482417,0,47685
-0.16234799672327624,-0.31485150121634603,0,47717
1.8578771734196882,1.522177723291151,2,47778
-1.23084367008825,-1.1738151685381797,1,47799
0.16843805996822836,-0.37066820261851985,0,47817
0.6660422680480785,0.7956297374404421,2,47889
1.2247451949421495,1.6421500828264148,2,47897
-1.696028210387129,-1.673531591234054,1,47929
0.14967371024832865,-0.3226844176131059,0,47938
0.802026247413809,0.5877073803793574,2,48003
-0.18064638579644957,-0.511625394710846,0,48043
-1.4332179259128501,-1.7203664341979734,1,48065
2.022335206573272,2.712767060639014,2,48066
0.6746731396632611,1.4036218918084316,2,48124
0.9769287524249523,0.6480667868499038,2,48139
-1.8406589608441588,-1.474650421352172,1,48141
0.6765528817262831,0.75790117767565,2,48157
-1.038435205893589,-0.35373081275334417,0,48167
-0.05750473127968997,-0.06001568410817331,0,48187
-0.7749707109753621,-0.7060847810023612,0,48244
-1.6880195382706462,-1.5738955052915813,1,48252
-1.6718410793463645,-1.393017407015838,1,48264
1.1093090625305815,1.0813466253093407,2,48299
-1.0688027812904324,-0.557069955379989,1,48303
0.20858360118382013,0.34858849948923837,0,48331
1.8740346450354959,2.456322327341216,2,48343
-1.9626757804239165,-1.2752008363628868,1,48360
-0.1983223633779079,-0.011293650477756123,0,48383
1.2348710412983304,0.6075110539045065,2,48389
0.7014336539117652,0.038205915095481637,0,48496
0.33430605866384,0.04285485501125784,0,48432
0.9649269798800163,0.6296480114866337,2,48437
-0.7368492790659326,-0.4490733466128812,0,48462
0.14948609643015168,-0.014241948853402608,0,48500
-1.3305844756564686,-0.5626673464246054,1,48507
0.5462176682352892,0.17774483671120508,0,48551
-1.8090206993160698,-1.7161667637422977,1,48579
1.2705884724189171,1.1093962799717492,2,48610
-0.4430087290302673,-0.09728524988301301,0,48616
1.411424123923401,1.484707876490921,2,48617
0.6646115271905917,0.3365601611799387,2,45504
-1.6389700784366947,-1.3317426942008943,1,48618
-1.0345116391740203,-0.30111315544675626,0,48627
-1.5588780574464933,-1.2383185584273926,1,48720
0.9093385955018094,0.23645521675329745,2,48755
-0.462055665439014,-0.5677213925482658,0,48762
0.13097338241892578,-0.4727818088270988,0,48783
-0.7895657940714369,-0.8978228169858954,1,48813
0.7842073865403146,0.4250042230170716,2,48816
-1.322992157821228,-1.3101587739529268,1,48819
1.0763324890994972,0.6079172469115779,2,48845
-0.020137146531206265,-0.11673116512927732,0,48895
-1.330584263663454,-1.4987140620214965,1,44814
-0.6366357290745107,-0.7532774580134696,0,44816
-0.030891552176534005,-0.11674069869115776,0,44827
-0.8311901985588951,-0.7726927979565605,1,44830
-0.4586841285302169,-0.6733233479038369,0,44838
-0.13098977796785577,-0.026673070878798937,0,44882
-0.7065756165746853,-1.1288320158136285,1,44956
-1.6696762066783162,-1.7266794810807766,1,45007
-1.472266615269405,-1.0917627599982145,1,45010
0.2859339165124598,0.5196310823645849,0,45017
0.4372373591061412,-0.3247436442762107,0,45090
-1.1792405423969436,-0.6193573486081956,1,45098
0.8042021437186313,0.09239181817891028,0,45117
-0.3497640254172968,-0.6175200796780846,0,45121
1.4390160747763003,1.4175156443280081,2,45125
0.5143606299158346,0.8418977451408055,2,45155
-0.051410568080671265,-0.754615922707799,0,45213
0.17787980486536267,-0.8670906267476433,0,45216
-1.8703924651334687,-1.9177404772855866,1,45237
0.5600658999399092,0.27138528754169633,0,45279
-1.6657914346804723,-1.6167094163517068,1,45283
-0.7479801843057033,-0.6620865953225736,0,45310
-1.3560473806608364,-1.1804535502149787,1,45392
1.0176447668436097,1.749459874670928,2,45405
0.32951162463910677,0.5725662552908692,0,45425
1.1910476332674271,0.4097603516483872,2,45439
0.03850351327537561,0.08664809996348105,0,45468
-1.741043867133769,-1.1346676614558084,1,45514
1.1093090625305815,0.2883847165013024,2,45576
-1.8294549180142512,-1.866853388494508,1,45585
-2.1301165552969907,-1.9334745973948217,1,45617
0.2353985976371509,-0.0999445892947192,0,45618
1.2174026048784485,1.0224584664266363,2,45644
1.2939185157004847,0.8133813720737643,2,45695
0.4989820206367299,0.41935485655444654,0,45721
0.5493199740151775,0.8190796512863873,2,45746
-0.37104770012613975,-0.14578453683568562,0,45781
0.24075248122817636,0.49606720496032336,0,45810
-1.4111148982014612,-1.458675592211891,1,45836
-1.4398857422101594,-2.0778730980760582,1,45841
0.7046826588579561,1.4952011607234204,2,45843
1.1713596299816558,0.7547811431959591,2,45876
-0.6949747228209056,-0.7102242616466948,0,45890
-0.618790581067171,-0.8948443581411107,1,45915
1.02442493943881,0.899849481464902,2,45936
-0.24688381529158446,-0.39836261637490544,0,45946
-0.21586012151365952,0.24429644399573117,0,45959
0.7137966625540716,0.4979885634450421,2,46009
-0.3405277017515911,-0.5672344097332034,0,46011
0.10471274769952987,0.5045042401642817,0,46015
-1.8176259197764506,-1.2779533281251934,1,46044
0.5314394231743509,0.6988363015444133,2,46052
-1.6195701736581574,-1.8506003827152284,1,46061
0.5427765976176085,0.9764661848630205,2,46075
0.011655445911722007,0.4899504014141694,0,46097
-2.4670593131269065,-2.495624885961429,1,46152
-0.987667754666976,-0.4352019317273563,0,46191
0.566971360406909,-0.01889664269696177,0,46196
0.2474029140982644,-0.7872188981825085,0,46212
-1.5269555132854378,-1.414803482881788,1,46260
0.04430025027450485,0.07000351930711067,0,46266
-1.1619385204937493,-1.2051243025875111,1,46269
0.3400470415000541,1.2829128676397947,2,46313
0.37974909332849677,0.30500497291397266,0,46328
0.04353219958156118,0.2233340349571827,0,46335
0.4052864078810906,0.19526919243761356,0,46347
-0.16850024600837477,0.7329906918915,0,46374
-1.908640456872787,-1.5105337996590473,1,46386
0.3003386298811643,1.1002449125041278,2,46406
1.4512349281684824,1.207109664093978,2,46409
-0.08646636900178838,0.05104180833879201,0,46435
-0.5228260070731723,-0.12633000746133102,0,46444
0.3539461515282471,-0.12118232894673052,0,46446
0.10053182145988615,-0.341313877420518,0,46504
0.5811986356221511,0.4133120111330064,2,46509
-1.5532901335670297,-1.751359034311931,1,46534
-1.134779035391224,-0.6017519152703559,1,46553
-0.7060986322911846,-0.640904399133862,0,46559
-0.5824768135957016,-0.3977683325566237,0,46588
-1.4226112793989008,-1.6160307127568856,1,46590
0.8859816291073506,0.7756458013333429,2,46652
0.619470158586122,0.5356538973388009,2,46662
0.4453134450013588,0.7855495907506846,2,46698
-0.6753140666340542,-0.7542456126041972,0,46744
-0.7415960146623164,-0.14041702343125592,0,46753
0.7942372000607512,-0.08305031854456164,0,46768
1.4221732297433558,0.35760431023645645,2,46830
0.24657677731924163,-0.3910630136911005,0,46831
0.7568526558710763,0.5192301152382768,2,46873
-0.1414039348242861,-0.8524013102652782,0,46896
0.2557579828010767,0.7044670053924418,2,46916
0.7622033595668789,0.22648525234746017,0,46920
-1.4182045805983996,-1.5403512995342683,1,46931
-0.4260690031895189,-0.5921612145916137,0,46951
-0.6903038807238524,-0.5870349093909856,0,46953
1.3645032859519521,1.6414266952279655,2,47008
0.22503086725098081,-0.049186579379479525,0,47032
1.4825038978646345,1.6707602847009235,2,47056
0.18964965705200873,-0.6050608139721573,0,47063
0.5307705852123756,0.05259432894483851,0,47067
0.35506165877259355,0.04297495984021194,0,47075
-1.438689253634125,-1.4921832594761386,1,47103
-0.928560922220653,-0.9703115058401248,1,47109
-0.32203618704185405,0.14773525648871288,0,47120
-1.2988747724823622,-1.0889991341735803,1,47153
-1.161872166680089,-0.8578985879402818,1,47163
0.2046316274002563,0.5559601656662172,0,47173
-0.6281153058200859,-1.0054481316844353,1,47185
0.9875010560704899,0.1565277082552453,2,47205
0.614152101814612,0.4489920032300027,2,47212
0.823011435957687,0.9451187987399631,2,47236
0.7155466648919813,0.3522143075511326,2,47239
-1.5033804060786582,-1.8340539283146802,1,47253
-0.44050954337773884,-0.5634073054251193,0,47261
0.2745863544114725,0.041735621831394724,0,47279
0.7174560859770881,-0.14266802031924564,0,47285
-1.4635859252957233,-1.222122820825335,1,47309
-1.161872166680089,-1.4483698222557877,1,47332
-0.026336670258624736,0.12168100616186212,0,47340
-0.16329814941600934,-0.1790005049920692,0,47347
0.30480256679568524,0.4593038898468649,0,47400
-0.3414458434990762,-0.5688149438325406,0,47403
0.06709373923538825,-0.2520701130412033,0,47411
-0.6812564428344129,-0.7293122462435101,0,47429
-2.410694186342145,-2.130474927290913,1,47432
0.009240845472134678,0.2847396115507778,0,47436
-1.1570860003829366,-0.7894978380960816,1,47465
1.0580536033836934,1.5552743850562938,2,47471
0.7209946733816186,-0.042492985167797155,0,47488
-1.6389700784366947,-1.7791908860419658,1,47502
0.33919906944049716,0.30645539114155196,0,47530
1.383636079531729,1.0689714404974568,2,47545
1.4407086270071756,1.235599279661237,2,47560
0.5415449182011024,0.8111236776033315,2,47562
-0.023635031276877647,-0.5977504356372925,0,47564
-0.803857091177175,-0.5845155677731892,0,47578
1.0486686726145498,1.2339596445643533,2,47580
-0.023462892948787683,-0.04597179093708059,0,47583
-1.6609774972983693,-1.2361632916477296,1,47587
0.8834453446772168,0.544964103034538,2,47594
0.4982739639670006,0.12763459584492723,0,47604
0.9593134048457513,1.140584447057106,2,47662
0.5360057527150631,-0.1807539352211645,0,47663
-1.4659341719216508,-1.53458846105291,1,47683
-0.48079902785043993,-0.16223545480913334,0,47692
0.19202737070700585,0.01297086087367663,0,47710
-1.9739792479778069,-2.105546704189978,1,47724
0.9213354922074017,1.0256054054372832,2,47731
0.2191501810179558,-0.4376131454669784,0,47748
0.35952326376395133,0.9353747034689851,2,47757
-0.8133548022302396,-1.0109151598604618,1,47762
0.5264976540042696,0.13428430151581439,0,47782
-1.6498635514997897,-1.3028510710010306,1,47791
-0.8145224597562489,-0.8674950345863581,1,47846
-1.1164145044974054,-0.6832445204068139,1,47847
-0.013442831107036228,0.5623566180753199,0,47869
-1.536790505225191,-1.7777838686414948,1,47874
-0.2351078153075063,0.5815933816513634,0,47878
-0.9326990258712895,-0.7458833628075338,1,47879
0.0483944713710594,0.20430489631636492,0,47895
0.4405618335656327,0.26582532339935033,0,47921
-0.8599589226374441,-0.6091711743915348,0,47931
1.118086845305082,0.715504016193758,2,47980
0.5371503030024499,1.1800721200676785,2,47992
-0.4525568944208754,0.28021675375414995,0,47993
0.5551260387069624,0.575632940140892,2,48005
-0.6382933024579295,-0.5088453160261445,0,48008
0.0483944713710594,-0.7968685212739087,0,48012
-2.189087712213785,-2.0120399646511125,1,48022
1.8773381321865137,1.455701472367406,2,48027
0.12381480229214871,0.21726789980938582,0,48029
-0.10637378505797057,-0.1964266400244343,0,48034
1.4770397779058657,1.2361735684657054,2,48049
0.46996696067487953,0.18702103633898384,0,48085
0.5359090839002737,0.24597902213071776,0,48115
-0.8032847100369741,-1.23141027810523,1,48145
-1.488041015507308,-1.4807028081690485,1,48153
-0.9662846552341506,-1.2885135210729186,1,48156
1.0773731628095877,0.8204544819018552,2,48169
0.8756620211355608,1.6538631259824657,2,48196
-1.5898794919578552,-1.9014804406315151,1,48212
-2.3282329314175425,-2.5744141986524247,1,48222
0.875453208015895,0.41111791064801956,2,48262
0.08577583566551075,-0.5778626326381971,0,48318
0.18636736920247982,0.32415814851668007,0,48367
-0.4177149944517814,-0.03618373898037712,0,48412
0.49630772875390305,0.4671176273237686,0,48417
0.2137265517250309,0.8290687102449443,2,48420
0.12977159401751887,0.34541351407055026,0,48451
1.5141169322239516,1.3152211375864902,2,48466
-2.5132095564892336,-2.364235729243928,1,48535
0.13506251568312302,0.04626969022197144,0,48547
-1.643401368426923,-1.5816531058049335,1,48582
-1.1761094055670305,-1.0744199447105722,1,48586
-0.7635037968069922,-0.3409078081134698,0,48600
-2.0072214486565474,-1.9029340349424324,1,48623
-1.7017774609509233,-1.2746086274741781,1,48649
-0.09806620279049405,-0.03259322045251323,0,48668
0.7484236016060684,0.6552205767211571,2,48678
0.3848343817696579,0.7777883252767135,2,48712
0.7277337193319303,0.11197525444803806,0,48722
0.3462429613462195,0.8458690045822573,2,48748
-1.8784479877062419,-1.8947993085204742,1,48767
-0.4163238962880789,0.3040164082838336,0,48782
0.4749750836586215,0.1964847268272492,0,48812
-0.37479849253857406,-0.5798071090813282,0,48827
-0.2431020718989769,-1.152339413145671,0,48836
-1.824825414555102,-1.2946926904931577,1,48863
-0.1774054365848236,-0.4731416730170272,0,48867
-0.3420063530304432,0.2450375232442108,0,48900
0.06709373923538825,0.24270714264185986,0,45126
0.6132254803465317,0.6331943873948742,2,48915
0.8803561824642516,0.7406415476321102,2,48917
-1.4918628255797297,-1.79890365051389,1,48918
0.5766916641256071,0.483631106507035,2,48923
-1.1866948527794916,-1.057363700934234,1,48924
-0.07079118149485386,-0.0006275613818881323,0,48935
0.614241350873881,0.20258048428786524,0,48940
-0.8701265316175583,-1.2848311143375264,1,48942
1.0229685474265215,1.8388978860990863,2,48945
0.9643914855244063,1.6443856045378586,2,48976
1.9126661321387488,1.7470094275558963,2,48993
-1.8010406462565967,-1.1292599756070913,1,49017
-1.273728373049224,-1.6468315653201075,1,49027
0.8874348412244161,0.45719311434056636,2,49031
0.07927570584297923,1.0712590522107295,2,49033
-0.5014850942503098,-0.37618834986712174,0,49064
0.07168190405663394,0.07304426025901271,0,49092
-0.11661453162822105,-0.5240291654035433,0,49105
0.12930563337079248,0.5526125180088666,0,49119
0.45234822120744056,0.40578299495393405,0,49123
1.4560221544307095,1.332304041663121,2,49129
-0.1476431012454889,-0.20707788056698131,0,49153
-0.9344081135573261,-0.9671925349916188,1,49165
-2.1768940859903747,-2.270131958830378,1,49207
-0.3581930796823054,-0.8456157055051211,0,49221
0.8927889368084566,0.33772373570599246,2,49261
0.45234822120744056,0.9677522528576835,2,49291
0.25137205931603457,0.10275101051940165,0,49310
0.8859816291073506,0.7874624941830265,2,49336
0.6599300854427937,1.2510006412730386,2,49344
0.8635557360342855,1.0463908385019363,2,49380
-1.005861843176824,-0.8926192000123704,1,49383
-0.008012630030649812,0.6276571189436259,0,49385
-2.236649405069244,-2.175459316525275,1,49423
0.49961015593984676,0.9294491382066996,2,49447
-0.5361482841078523,-0.9485243818258863,0,49451
1.3176278144856892,0.6930988622475779,2,49452
-0.772715529282971,-0.5034480413983801,0,49458
-1.591337791907278,-1.5839855574996942,1,49484
-0.11332800391839452,-0.031557262572513636,0,49493
0.1360675745667124,0.010317690361950058,0,49499
1.20141854354882,0.6435760317175793,2,49506
-0.5318679331442251,-0.19700059226918454,0,49510
-1.5676119576669119,-2.033307209928346,1,49551
-0.16329814941600934,-0.7008158117807429,0,49559
-0.07071253208632972,-0.4510443308334601,0,49584
0.9137033196853619,0.5820773535486811,2,49598
-1.3970258424319273,-1.9612189177314832,1,49631
-1.129274212773597,-0.7991608595403703,1,49704
-1.1845944259879695,-1.2495294571109348,1,49720
-0.02759760471118551,-0.5520157852015932,0,49732
0.057398662685461566,0.6909147480759736,0,49767
-0.8084507678168082,-1.4531446275698467,1,49808
1.0601139634954013,1.1478420343954157,2,49863
0.049407373996199454,0.42781795444740894,0,49865
0.2535878103076563,0.6092247249771171,0,49919
-1.8784479877062419,-2.070471219088171,1,49941
-1.3269540952764918,-1.0127722467103675,1,49955
0.9921837697763761,0.577258405217172,2,49974
-1.361235273721204,-1.1429178584414326,1,50020
-0.032933892881975894,0.013403902830153485,0,50027
-1.5470306158163971,-1.7326244286066235,1,50028
-2.2207365733926183,-2.0809249473721794,1,50045
1.084885983264245,1.7996178990915708,2,50053
0.931430175590394,0.6300879290244806,2,50066
0.05303203056477458,-0.214202788166417,0,50087
1.547370368532481,0.8504004629671573,2,50090
0.6670358793088641,1.1878288210410135,2,50139
-1.5088888325775385,-1.4206203600924316,1,50144
-0.3438110495661948,0.06355635041262261,0,50146
-0.06603702614294879,0.5341279683212632,0,50220
0.33621993160225955,0.11574260513259056,0,50223
0.16031512361672032,0.32128997884473104,0,50255
0.614241350873881,0.46204206491357636,2,50263
-2.0365305429300493,-1.294901095306414,1,50310
1.1885340320898865,1.0515575708817013,2,50321
-0.2716698265994108,-0.3585979754725407,0,50327
0.13695561330608316,0.3681453185962784,0,50336
0.2573084997119755,-0.4665799993438564,0,50349
0.08550406062042289,-0.5546691923406967,0,50367
0.6491241654948484,0.6150580141819373,2,50373
0.4104282984572274,0.6621192831662347,2,50392
0.40730479337585024,-0.11113964966797255,0,50420
-1.4587630842069947,-1.7096956572703652,1,50428
-1.6154254982240592,-1.308393032942757,1,50476
0.27550046829167507,0.03257501201919343,0,50517
-0.5060794068689877,-0.836949610315863,0,50521
-1.4274796989858303,-1.2080403057822016,1,50527
0.7063955624182613,0.5368135015876121,2,50540
0.38897990517581565,0.5826633727764544,2,50596
1.0727591348405252,0.8646999754552905,2,50624
1.0201155454321433,1.5058596428114284,2,50635
-1.6261436530638407,-2.1646322034667587,1,50642
2.242911394649271,2.3365579698973242,2,50644
1.1713596299816558,0.6696259497024817,2,50656
-0.7250698871936164,-0.29549732084735403,0,50714
0.2561760330264378,0.020084498148851496,0,50761
0.7531275146134435,0.7920866704587127,2,50793
-1.3977888052925131,-1.6638400879038278,1,50795
-0.31976107800606335,-0.06391194084579215,0,50808
-0.7899312700291057,-1.0603607027781714,1,50823
-0.7539662310671289,-0.7543577108335939,1,50824
-0.9786430000301292,-0.7283174846416386,1,50860
-1.6457190880587063,-1.6059658740061498,1,50862
0.4955002473601901,0.3283809979672438,0,50892
0.8818886799688851,0.9280041178174339,2,50913
0.10352367887901659,0.6911099980193652,0,50979
-1.2996301035944122,-1.5530165336853086,1,50980
0.031022703765966414,0.4374409022254666,0,50985
0.08088621677709233,-0.34271874117027984,0,50990
0.2938637272274041,0.36881289066614004,0,51017
-1.1204090888769616,-0.5609597384869673,1,51028
1.802345179183441,1.9084275520987526,2,51139
-0.9928993182884108,-0.727846743688698,1,51140
-1.6413535159030936,-1.743399488868414,1,51142
-1.5041062701616388,-1.8856613009170105,1,51146
-1.851991047455059,-1.6542120864872074,1,51149
0.055550507581658186,-0.1206422630565091,0,51172
0.295451342915909,0.3191379761087194,0,51178
-2.6046357840204846,-2.5420225581861997,1,51198
0.16742134146882015,-0.02204276700898409,0,51210
-0.5866852989272813,-0.23646354288035795,0,51231
-0.06775883340987864,-0.37718435154111385,0,51239
-0.5078682039286228,0.39590250919422393,0,47786
0.7974431704249199,1.0268776758235474,2,51257
0.5881250833976246,1.1733361406127294,2,51260
0.3286706483490416,1.4281510899718548,2,51275
-0.12371714559906782,0.3759561077984072,0,51280
1.1375274527424781,0.4676867480097208,2,51293
0.7705864113476559,0.09893357412095885,0,51327
1.3897154032197054,1.098918975798243,2,51330
0.6416276685023379,1.1298278060278137,2,51332
-2.0438021153337624,-1.5928806401938964,1,47352
0.7198634786541701,0.7166329440326823,2,51338
1.287389554827928,1.4675452350081954,2,51352
1.004630727652579,1.6481962393457548,2,51364
0.23371791701510966,-0.2537781719597224,0,51392
1.2549601353682724,1.382674971449993,2,51414
0.8711296104772303,1.2052890209721303,2,51431
1.3354750824231787,0.4810600897170348,2,51433
0.12977159401751887,0.21250236184222218,0,51442
0.6090239907844437,-0.13748304011237536,0,51464
-0.1414039348242861,-0.6587374661942571,0,51485
0.05680677818789113,-0.9347284980846309,0,51518
-1.7875184598088762,-1.514441202059163,1,51539
-1.633055261328272,-1.8088203858025715,1,51550
-0.7636649114983078,-0.6789622366795841,0,51551
-0.8497775341113623,-0.5604035032580945,0,51556
-1.799294035806925,-1.485414433390533,1,51557
0.8342924322519992,1.0719070659126781,2,51576
0.3722926630158,-0.205713991653477,0,51586
-1.0030060852732519,-0.821031681414768,1,51617
-0.4995809729905754,-0.5372749834440003,0,51637
-1.3638860343793782,-1.114236578263396,1,51652
-0.37956854736659484,-0.9817316530945168,0,51660
0.0172669010158382,0.12085979519512022,0,51683
0.6629581936674706,1.0411985908271923,2,51721
-0.2204667297272007,-0.5598893279229513,0,51733
1.2570489025439753,0.9567771835769988,2,51754
0.057946664628950026,0.5674308011187659,0,51764
1.603681225105431,2.123657803815586,2,51792
1.1540983107373197,1.0826468912220335,2,51798
-1.875615125048278,-1.9054328737616,1,51806
0.5399375871622129,1.0045975295946197,2,51818
0.40883856283857367,-0.26931591673378125,0,51822
-0.32498500987896217,-0.6960825759520887,0,51845
1.2570489025439753,1.1959048490280824,2,51855
0.14500710801157393,-0.6742908197670305,0,51867
0.9014399477600534,0.4675075080916489,2,51890
0.44378306742687407,0.25839221009111496,0,51900
1.120835970722165,0.6766290032736066,2,51903
-0.4988205540461681,-0.42959569792054775,0,51998
-0.2833998240992581,-0.015366613050403944,0,52016
0.5806775567915534,-0.03858377238780758,0,52032
-1.5422614089604358,-1.1105028832929895,1,52066
-0.2521972082167666,0.04763284640575997,0,52073
-1.8132118012204286,-1.9614701819040636,1,52078
0.9357319378485253,0.4303736270187696,2,52081
-0.3581941396473794,-0.6916108135171506,0,52101
1.0404117566776319,0.7612782091718816,2,52155
0.42621690222712744,0.3677632150814884,0,52175
-0.3285312290320283,-0.4802784477426412,0,52225
-1.7227338184447767,-1.6566940417555567,1,52238
-1.052606302959885,-1.596859860543654,1,52264
-0.32498500987896217,-0.485501634538738,0,52278
0.44378306742687407,-0.08938152736265817,0,46488
0.6182013803920106,1.205284544562619,2,52313
-0.6345416620734362,-1.0431191933258592,1,52319
0.9366464757147573,0.16724113615949993,2,52325
-1.3099140967397005,-1.6186526205629546,1,52374
0.15616514835724982,0.7195104237664286,0,52386
0.7956800245200863,0.5400107594257179,2,52401
0.19211958766848253,0.1241076746399404,0,52426
-1.7855443808542284,-1.9213390381610462,1,52439
-1.14344170595864,-1.5165990531195346,1,52440
0.614427480740953,0.3192060598318428,0,52463
0.18736394836547396,-0.6505379952879076,0,52480
-1.0730945798768634,-1.236419724008397,1,52484
0.2998921725918074,-0.3188045816698592,0,52485
0.4491074839888305,0.2691036270624547,0,52512
-1.7525928225989011,-1.689888112767811,1,52513
-1.3059373197733948,-1.2375686273093354,1,52517
0.614152101814612,1.1278857033691378,2,52522
-0.6119472345535335,-0.6564162063059436,0,52529
0.6765528817262831,0.7895942802443544,2,52539
0.039838645283147796,0.5258983770062147,0,52549
0.666735273213751,1.1987181423564357,2,52550
0.42403782602708234,0.9069791294571844,2,52603
0.9033949473433616,0.767840266422274,2,52617
0.10817332167458082,-0.2776465632093939,0,52685
-1.3541411394709528,-1.765183876066851,1,52686
-0.0803641500682039,-0.4286476811510848,0,52690
0.36611582254097463,0.24523958742285887,0,52743
0.3140728093437734,0.273893637352461,0,52754
2.5014067732984957,2.7582735768183655,2,52758
-0.33132614494032686,0.09576551105764633,0,52774
0.6090246267634882,0.15520233041813222,0,52776
0.2322536812612698,0.028001486848661175,0,52784
0.5992932994080159,0.2962981289469755,0,52796
-0.17235258307494067,-0.12940435958845348,0,52813
-1.0901426341482203,-1.2545546190765307,1,52838
-0.6479328368379546,-0.7615089935368219,0,52844
0.8138094551603933,1.0027044313271294,2,52845
0.9761903807540927,1.776739198817725,2,52849
-0.2997006029931312,0.3681252611766235,0,52864
0.2859339165124598,0.5750993525577324,0,52865
1.3551030916857365,0.7037990263995108,2,52891
0.29793038923202336,0.12680262989450428,0,52900
1.4184981188372372,1.6193484131204583,2,52911
-2.3539894467475313,-2.3447866013990493,1,52956
0.9810303932770273,0.6286240211810552,2,52974
-1.0272462145677388,-1.2213565877013401,1,52975
-0.30073576488483494,0.11123368403575451,0,52983
1.5762421212162667,1.884117070526641,2,52986
0.7623000283816683,0.7843416558518514,2,52990
-1.5483820712863157,-1.687385013099344,1,48907
1.6033132052315833,1.469772064621482,2,48946
0.8439972604806103,0.8493730781862097,2,48956
1.711992696272604,2.0513063729200005,2,48958
0.03454327176423091,0.024377742596306356,0,48978
0.46738170585830646,0.13626482655321717,0,49024
-0.08412151426409897,1.0217994474042948,2,49032
0.32454865616753664,-0.005421530227463966,0,49043
-0.26091096910077105,0.3724013013972042,0,49058
0.8510973305352788,0.43228825258210085,2,49111
1.0011392026973542,0.28852351330611137,2,49126
1.22321375740259,0.9564841672333777,2,49168
0.7650266825391724,0.7913324942672336,2,49200
0.46996696067487953,0.16892895741309022,0,49222
-1.390129285671553,-0.8509331607431838,1,49244
-0.0692612279063986,-0.1765630908395469,0,49249
-0.7788737143724865,-0.7407760421424805,1,49289
1.2449303218478367,1.3701752408272663,2,49295
-1.2194615531258355,-1.1757808421840727,1,49321
0.3818995504715325,0.5923193880126609,2,49333
0.2745863544114725,0.5005783133918158,0,49341
0.24657677731924163,0.7553184980663877,2,49355
0.9142918122946945,0.4973352093774772,2,49358
0.6090239907844437,0.6429533464424061,2,49439
0.42403782602708234,-0.3907305514004559,0,49443
0.26538522158623845,0.8720064666434562,2,49456
-1.169339832622575,-1.3612924585646247,1,49472
-1.1264557656406453,-0.7000816165370694,1,49477
0.4023530605340695,-0.20389080658416442,0,49497
-0.7326005150615238,-1.4105398200840942,1,49526
-0.2820623601683228,0.06902691350508867,0,49540
0.6347752062890599,0.24272559513647207,0,49542
-0.3439870037685522,0.3311167756150805,0,49547
-1.5943065420877858,-1.1217002914533267,1,49581
-1.0224776436908218,-1.2842173979796287,1,49596
-0.1978468630455115,-0.5525643502118023,0,49599
-0.21685055287922156,0.06869140902567748,0,49601
0.34446730785350743,0.45867334555007555,0,49627
-0.1366283681778778,-0.20041331518305425,0,49650
0.16373139105165907,0.3479821028653804,0,49655
1.2760708237769658,1.4686743134513836,2,49678
-0.3211547200859448,-0.563372078610489,0,49684
0.7081707919249431,0.6530110190617616,2,49711
-1.473180941142622,-1.3668973168972138,1,49715
-0.6040413790492722,-0.23454144435365792,0,48282
0.4675572360746344,-0.12845085495823247,0,49729
-0.5302847693090329,-0.022947748516134292,0,49738
-0.550568472966643,0.2907976808150363,0,49749
0.4500430091635363,0.45894784659786525,0,49759
-0.28693586758760964,-0.7019338382319281,0,49760
0.29072538263498454,0.35238522835050373,0,49781
1.7250459541713894,1.8959943487467155,2,49787
0.25972331214457794,0.6697293916258541,0,49789
0.08577583566551075,0.9196826127786006,2,49823
-0.1862432133825384,-0.08948681687541736,0,49837
0.41389268830654574,0.2990620560942904,0,49844
-1.9956040194476061,-2.0441826770949274,1,49849
0.3952419668426267,0.5428710145748494,0,49895
0.29942875586125933,0.24535684932805024,0,49898
-0.4250806917541057,-0.016304263553304475,0,49917
0.3987595669386827,0.5384765721020564,0,49924
-0.43318942457361587,-0.5419340873815547,0,49929
0.6789562465360818,1.2945911820579883,2,49935
-0.11050192503690685,-0.29889555060019607,0,49937
-1.3662804954825514,-1.7663165655808497,1,49948
0.3190898360341409,-0.3373465131969389,0,49950
1.2029296297589505,0.9304734873311719,2,49956
-0.5867709441052965,-0.34790192388891183,0,50011
-1.319821378297531,-1.211310436076602,1,50023
-0.517188476828225,-0.4259700866093163,0,50026
0.36251427321102286,0.1664200442668243,0,50079
0.5086035356104898,0.4657773817862207,2,50096
0.07882204079111627,0.3902731982664775,0,50106
0.33448667671252597,-0.28070359750862967,0,50131
0.4951125121359584,0.20294928530291834,0,50141
-0.4233995871460342,0.9029042323387126,0,50164
-1.686133860403207,-1.7255900329272054,1,50182
-0.3497640254172968,-0.4422005011328247,0,50199
0.007959135704114495,-0.19988109782006136,0,50259
0.6962067541366578,1.2473558237849596,2,50313
0.7405832519434074,0.11020995550243888,0,50320
-0.3846928425224958,-0.30705900536746583,0,50326
1.0033829367669413,0.14576150646391361,2,50347
0.21329790184892497,-0.4171621310800548,0,50348
-0.7720725544688125,-0.3158957709620619,0,50369
1.1942837066397103,0.8084672827884652,2,50372
1.0429645765629274,0.22470582505749925,2,50374
